years_experience,education,job_title,location,company_size,salary,skill_score
3.5,Bachelor,Data Scientist,Hyderabad,Medium,85819.0,27.2
5.7,Bachelor,Analyst,Delhi,Small,53361.0,44.4
2.0,Master,Analyst,Remote,Small,57771.0,42.2
4.4,Bachelor,Junior Developer,Remote,Large,40405.0,42.0
11.7,High School,Manager,Mumbai,Large,110759.0,74.1
7.9,Bachelor,Lead,Pune,Small,58351.0,57.5
4.3,PhD,Senior Developer,Remote,Small,87304.0,34.1
3.6,Bachelor,Lead,Pune,Small,73375.0,27.6
4.8,Bachelor,Analyst,Hyderabad,Medium,63371.0,42.8
8.6,Bachelor,Developer,Mumbai,Medium,72702.0,50.6
8.2,High School,Senior Developer,Delhi,Medium,62575.0,58.0
9.6,Bachelor,Analyst,Remote,Medium,72779.0,51.6
4.0,Master,Manager,Remote,Medium,104358.0,35.8
0.3,Bachelor,Senior Developer,Bangalore,Large,50846.0,41.4
11.2,Master,Analyst,Delhi,Small,75822.0,65.1
1.7,Bachelor,Manager,Remote,Small,73219.0,28.1
5.7,High School,Developer,Remote,Small,34830.0,47.3
0.3,Master,Manager,Delhi,Large,116257.0,44.7
3.4,Bachelor,Lead,Mumbai,Medium,73809.0,43.1
2.6,Bachelor,Junior Developer,Pune,Medium,42231.0,43.7
9.6,Master,Lead,Delhi,Small,77873.0,51.3
4.4,Bachelor,Analyst,Pune,Small,65882.0,53.5
3.4,Master,Analyst,Mumbai,Small,63830.0,63.4
4.7,High School,Data Scientist,Mumbai,Medium,76893.0,36.2
0.1,Bachelor,Lead,Hyderabad,Small,62780.0,18.5
2.0,High School,Senior Developer,Bangalore,Small,54090.0,37.8
2.2,Master,Developer,Mumbai,Medium,68179.0,45.4
5.3,Bachelor,Data Scientist,Mumbai,Small,102783.0,45.0
1.4,Master,Data Scientist,Pune,Medium,93431.0,23.7
3.9,Master,Data Scientist,Mumbai,Small,85078.0,40.6
3.1,Bachelor,Analyst,Delhi,Large,68709.0,45.3
2.1,Bachelor,Junior Developer,Hyderabad,Medium,44058.0,32.2
2.2,Bachelor,Manager,Hyderabad,Large,85385.0,42.7
3.1,Bachelor,Senior Developer,Delhi,Medium,70519.0,50.9
0.5,Bachelor,Analyst,Remote,Large,70268.0,33.9
5.8,Bachelor,Developer,Mumbai,Large,67693.0,47.1
1.7,PhD,Analyst,Bangalore,Medium,74941.0,43.4
2.7,Master,Junior Developer,Mumbai,Large,83528.0,29.5
9.4,Master,Analyst,Hyderabad,Medium,73388.0,48.7
5.9,Master,Analyst,Bangalore,Medium,63257.0,45.0
1.2,Bachelor,Lead,Remote,Small,53177.0,28.7
0.1,Bachelor,Developer,Pune,Medium,34877.0,22.3
4.9,Master,Data Scientist,Pune,Medium,99890.0,63.0
2.8,Bachelor,Developer,Mumbai,Medium,53714.0,60.1
3.9,PhD,Developer,Mumbai,Small,67043.0,38.2
5.7,Bachelor,Lead,Bangalore,Medium,95623.0,48.0
6.4,Bachelor,Manager,Bangalore,Small,82269.0,47.3
2.4,Master,Analyst,Remote,Medium,74001.0,48.3
3.1,PhD,Senior Developer,Mumbai,Small,94291.0,52.4
4.5,Bachelor,Data Scientist,Hyderabad,Large,93355.0,25.7
4.7,Master,Manager,Pune,Small,97296.0,48.9
3.9,Bachelor,Junior Developer,Remote,Small,35865.0,28.6
8.7,Bachelor,Analyst,Bangalore,Large,92793.0,73.7
4.6,Master,Data Scientist,Hyderabad,Medium,84628.0,48.2
5.7,Bachelor,Senior Developer,Mumbai,Small,54236.0,38.9
4.1,Bachelor,Analyst,Delhi,Medium,62070.0,39.9
1.4,Bachelor,Junior Developer,Bangalore,Small,30689.0,31.3
2.0,Bachelor,Lead,Remote,Large,79866.0,41.3
1.1,Bachelor,Manager,Delhi,Medium,84444.0,43.7
6.9,Bachelor,Analyst,Hyderabad,Small,65560.0,39.2
0.7,High School,Data Scientist,Pune,Medium,65139.0,50.5
3.0,PhD,Developer,Hyderabad,Small,57409.0,55.1
2.5,Bachelor,Senior Developer,Pune,Medium,64188.0,28.7
2.4,Master,Analyst,Hyderabad,Large,74647.0,37.9
2.6,Bachelor,Data Scientist,Bangalore,Large,87728.0,54.9
9.8,Bachelor,Developer,Bangalore,Medium,56696.0,71.7
0.4,Bachelor,Data Scientist,Remote,Medium,76356.0,27.8
8.0,Bachelor,Analyst,Delhi,Small,58450.0,62.1
2.8,Bachelor,Junior Developer,Hyderabad,Medium,56330.0,68.4
6.1,Bachelor,Developer,Hyderabad,Medium,48621.0,49.4
3.5,Bachelor,Developer,Delhi,Medium,51663.0,34.2
1.2,High School,Data Scientist,Mumbai,Large,97903.0,35.3
8.5,Bachelor,Lead,Remote,Small,69483.0,58.0
7.6,High School,Analyst,Hyderabad,Small,49308.0,47.6
1.3,High School,Lead,Remote,Small,42873.0,38.3
5.1,Master,Manager,Hyderabad,Small,82413.0,32.8
2.0,Bachelor,Junior Developer,Hyderabad,Small,49378.0,29.3
0.8,Bachelor,Lead,Mumbai,Medium,78968.0,40.0
1.7,Bachelor,Data Scientist,Bangalore,Medium,84469.0,17.6
8.2,Master,Analyst,Remote,Small,55829.0,63.6
6.2,Bachelor,Lead,Delhi,Medium,89270.0,28.5
2.6,Master,Manager,Remote,Small,94459.0,20.5
8.2,Bachelor,Senior Developer,Mumbai,Medium,91596.0,49.6
7.3,PhD,Manager,Pune,Medium,121947.0,54.8
1.7,Master,Developer,Pune,Medium,51364.0,48.4
9.6,Master,Analyst,Mumbai,Large,100705.0,59.4
2.5,High School,Developer,Mumbai,Small,41341.0,35.0
2.7,Bachelor,Lead,Bangalore,Medium,66044.0,43.9
0.4,Bachelor,Lead,Remote,Large,71830.0,22.5
2.0,Bachelor,Manager,Remote,Medium,91105.0,37.4
3.0,Master,Manager,Pune,Small,95008.0,27.0
4.2,High School,Data Scientist,Delhi,Medium,65011.0,43.4
1.2,High School,Junior Developer,Remote,Medium,38760.0,32.3
1.8,Bachelor,Data Scientist,Hyderabad,Large,92362.0,27.4
9.7,High School,Developer,Hyderabad,Small,53648.0,60.8
6.9,Bachelor,Data Scientist,Bangalore,Small,78724.0,52.3
7.8,Master,Manager,Bangalore,Medium,115761.0,65.2
3.2,Bachelor,Analyst,Pune,Small,58151.0,23.5
4.3,High School,Data Scientist,Delhi,Small,64789.0,42.1
5.2,Bachelor,Senior Developer,Delhi,Small,64542.0,38.0
9.6,Bachelor,Junior Developer,Mumbai,Small,50012.0,67.5
0.7,High School,Manager,Bangalore,Small,79613.0,39.6
2.2,Bachelor,Analyst,Remote,Large,66438.0,41.7
4.0,Master,Lead,Hyderabad,Small,73624.0,35.0
3.6,Master,Data Scientist,Remote,Small,76473.0,49.7
1.8,Master,Manager,Hyderabad,Small,87614.0,20.1
4.9,High School,Lead,Pune,Large,87827.0,27.3
2.2,PhD,Lead,Hyderabad,Medium,86713.0,23.8
3.4,Master,Developer,Remote,Medium,76581.0,39.9
4.7,Master,Developer,Remote,Small,56869.0,50.9
2.3,High School,Analyst,Delhi,Large,65332.0,7.1
5.8,Master,Manager,Delhi,Medium,104822.0,60.6
6.6,Master,Analyst,Bangalore,Small,71354.0,51.1
1.8,Master,Manager,Remote,Medium,92414.0,19.7
2.2,High School,Senior Developer,Pune,Large,74542.0,37.6
1.4,Master,Junior Developer,Hyderabad,Medium,55737.0,45.1
3.3,PhD,Junior Developer,Bangalore,Large,87736.0,45.9
4.2,Bachelor,Manager,Mumbai,Large,100929.0,53.6
2.5,Bachelor,Developer,Mumbai,Small,47565.0,23.8
4.1,Master,Data Scientist,Hyderabad,Medium,89769.0,38.2
2.2,Bachelor,Analyst,Hyderabad,Small,60132.0,27.4
2.2,Bachelor,Senior Developer,Hyderabad,Large,70730.0,53.8
4.4,Bachelor,Junior Developer,Delhi,Small,40200.0,49.6
2.4,Master,Manager,Hyderabad,Large,105280.0,65.7
3.2,High School,Developer,Mumbai,Medium,44568.0,34.9
4.5,Bachelor,Developer,Hyderabad,Medium,62780.0,36.3
4.1,Bachelor,Developer,Remote,Small,40667.0,40.9
2.2,Master,Analyst,Pune,Medium,80551.0,50.4
7.0,Bachelor,Data Scientist,Mumbai,Large,98452.0,47.3
5.0,Master,Lead,Pune,Small,83355.0,46.2
4.0,Master,Analyst,Mumbai,Medium,70794.0,43.0
1.2,High School,Data Scientist,Bangalore,Small,65768.0,34.0
3.6,Bachelor,Developer,Remote,Medium,52072.0,34.3
2.0,High School,Manager,Mumbai,Small,68760.0,34.6
4.8,Bachelor,Senior Developer,Remote,Small,69108.0,42.6
0.1,Bachelor,Data Scientist,Mumbai,Large,85965.0,30.2
2.7,Master,Manager,Pune,Medium,102092.0,47.5
2.1,Master,Analyst,Pune,Small,53048.0,53.9
5.8,High School,Analyst,Mumbai,Medium,61501.0,39.0
0.5,High School,Developer,Mumbai,Small,22435.0,27.6
3.5,Bachelor,Senior Developer,Delhi,Small,55700.0,32.2
5.0,Bachelor,Junior Developer,Remote,Medium,49343.0,46.9
10.8,Bachelor,Junior Developer,Remote,Small,66117.0,57.0
2.2,Master,Analyst,Remote,Medium,68206.0,39.0
4.2,Master,Manager,Remote,Medium,111637.0,53.6
0.5,Bachelor,Senior Developer,Bangalore,Medium,67763.0,6.2
3.3,Master,Manager,Bangalore,Large,108503.0,44.8
7.4,Bachelor,Senior Developer,Hyderabad,Small,80115.0,47.6
10.9,Master,Senior Developer,Mumbai,Medium,101296.0,67.3
4.5,Bachelor,Analyst,Mumbai,Medium,62858.0,34.5
0.7,High School,Manager,Mumbai,Small,71165.0,44.1
8.2,Master,Analyst,Mumbai,Large,93059.0,63.7
0.7,Bachelor,Senior Developer,Remote,Medium,45488.0,37.8
1.1,Master,Data Scientist,Remote,Medium,94688.0,41.2
8.7,Bachelor,Developer,Bangalore,Medium,76159.0,48.6
3.1,High School,Senior Developer,Pune,Small,62904.0,33.1
2.0,High School,Data Scientist,Delhi,Medium,76377.0,43.5
5.5,Bachelor,Senior Developer,Remote,Medium,69010.0,38.8
3.8,Bachelor,Data Scientist,Remote,Medium,89280.0,55.9
7.0,Bachelor,Manager,Remote,Small,90799.0,47.8
3.9,Bachelor,Junior Developer,Pune,Medium,62906.0,46.7
4.0,Bachelor,Lead,Pune,Medium,79643.0,63.0
6.8,Master,Senior Developer,Bangalore,Medium,87275.0,43.3
3.1,Bachelor,Lead,Remote,Medium,70476.0,40.0
1.5,Master,Senior Developer,Delhi,Medium,81300.0,45.0
5.7,Bachelor,Manager,Mumbai,Medium,85014.0,56.6
2.6,Bachelor,Manager,Remote,Large,101409.0,34.5
4.1,High School,Data Scientist,Bangalore,Small,72903.0,37.1
0.4,Bachelor,Senior Developer,Bangalore,Large,80481.0,28.9
3.0,High School,Manager,Delhi,Medium,81106.0,53.5
2.2,Bachelor,Manager,Hyderabad,Medium,99664.0,33.8
0.4,Bachelor,Senior Developer,Bangalore,Large,82776.0,32.0
3.1,Bachelor,Data Scientist,Pune,Medium,78343.0,35.0
3.2,Master,Data Scientist,Pune,Large,98687.0,46.7
4.4,Bachelor,Data Scientist,Mumbai,Small,72763.0,44.8
7.3,Bachelor,Data Scientist,Bangalore,Small,89010.0,41.9
6.5,High School,Junior Developer,Mumbai,Medium,40999.0,39.8
2.3,Master,Senior Developer,Bangalore,Large,98267.0,16.9
3.8,High School,Analyst,Delhi,Large,75184.0,33.1
4.8,Bachelor,Junior Developer,Remote,Medium,42568.0,52.3
2.3,Bachelor,Manager,Bangalore,Medium,88116.0,50.1
0.8,Bachelor,Junior Developer,Hyderabad,Medium,44733.0,39.3
2.8,Bachelor,Analyst,Pune,Large,77672.0,43.9
7.5,Master,Analyst,Delhi,Medium,94875.0,51.2
0.7,High School,Analyst,Remote,Medium,30916.0,39.8
1.4,Bachelor,Data Scientist,Remote,Medium,75255.0,37.1
1.7,Bachelor,Manager,Pune,Medium,83272.0,53.1
1.4,High School,Junior Developer,Remote,Medium,21595.0,33.2
5.5,Bachelor,Junior Developer,Mumbai,Large,63119.0,59.9
2.0,Bachelor,Senior Developer,Delhi,Medium,71422.0,44.7
5.6,Bachelor,Junior Developer,Hyderabad,Large,61971.0,54.2
3.4,Bachelor,Manager,Pune,Small,66443.0,20.1
0.6,Bachelor,Data Scientist,Bangalore,Medium,104193.0,41.1
2.4,Master,Senior Developer,Bangalore,Medium,81929.0,35.9
6.7,Bachelor,Junior Developer,Bangalore,Medium,59294.0,45.7
3.7,Bachelor,Senior Developer,Delhi,Large,72617.0,26.3
2.5,Bachelor,Lead,Hyderabad,Small,70086.0,37.4
7.6,High School,Senior Developer,Remote,Small,53886.0,53.1
1.3,High School,Analyst,Hyderabad,Medium,33492.0,20.9
2.0,Bachelor,Data Scientist,Hyderabad,Small,63438.0,21.3
6.2,Master,Analyst,Pune,Large,93759.0,53.5
5.4,Master,Lead,Delhi,Small,100352.0,54.9
1.2,High School,Analyst,Bangalore,Medium,53337.0,35.5
4.7,Master,Lead,Pune,Small,90225.0,55.6
1.9,Master,Senior Developer,Remote,Medium,72554.0,34.8
0.3,Bachelor,Manager,Hyderabad,Medium,82908.0,30.4
2.6,Master,Data Scientist,Bangalore,Small,93928.0,28.6
11.3,Bachelor,Manager,Delhi,Medium,119902.0,48.3
6.7,Bachelor,Data Scientist,Mumbai,Medium,104809.0,68.6
3.2,Bachelor,Data Scientist,Hyderabad,Large,85869.0,50.9
0.7,Bachelor,Analyst,Hyderabad,Small,46864.0,18.2
0.4,Bachelor,Analyst,Hyderabad,Medium,59020.0,32.8
3.5,Bachelor,Manager,Hyderabad,Large,97923.0,39.5
4.5,Master,Developer,Bangalore,Medium,72103.0,40.8
5.5,Master,Lead,Delhi,Large,111565.0,42.4
5.1,Master,Analyst,Pune,Large,93222.0,49.1
5.4,Master,Analyst,Bangalore,Medium,92287.0,54.4
4.1,Master,Analyst,Delhi,Medium,72564.0,46.3
7.5,High School,Senior Developer,Pune,Small,46088.0,51.3
2.2,Bachelor,Manager,Hyderabad,Medium,90266.0,35.0
3.4,Bachelor,Manager,Delhi,Large,115870.0,49.6
0.6,Master,Analyst,Hyderabad,Medium,63384.0,36.4
2.1,Bachelor,Senior Developer,Delhi,Medium,73695.0,37.0
6.6,Master,Analyst,Remote,Medium,81766.0,49.4
5.3,High School,Lead,Mumbai,Small,68132.0,49.4
0.2,Bachelor,Senior Developer,Hyderabad,Large,73455.0,25.9
11.9,Master,Analyst,Hyderabad,Medium,82413.0,73.9
3.8,High School,Data Scientist,Hyderabad,Small,47347.0,30.6
3.8,Bachelor,Developer,Remote,Large,53705.0,37.3
2.0,Bachelor,Data Scientist,Bangalore,Medium,80878.0,42.1
2.4,Bachelor,Developer,Pune,Medium,60579.0,25.9
3.7,Master,Senior Developer,Hyderabad,Medium,79575.0,25.4
5.1,Bachelor,Data Scientist,Hyderabad,Medium,84048.0,45.9
4.2,Bachelor,Lead,Bangalore,Large,86272.0,25.6
2.1,High School,Data Scientist,Bangalore,Medium,79454.0,23.3
1.5,Master,Manager,Mumbai,Medium,109867.0,42.1
1.4,Bachelor,Developer,Delhi,Small,50307.0,32.2
7.0,Bachelor,Developer,Hyderabad,Large,76849.0,63.9
6.4,Master,Analyst,Delhi,Small,57995.0,37.2
4.8,Bachelor,Lead,Bangalore,Large,91787.0,43.5
6.9,Master,Developer,Bangalore,Medium,89378.0,54.7
3.0,Bachelor,Developer,Mumbai,Medium,65976.0,27.3
6.0,Bachelor,Analyst,Pune,Large,64700.0,58.3
4.9,High School,Lead,Remote,Small,59355.0,49.8
6.1,Master,Data Scientist,Remote,Medium,100105.0,32.2
1.3,Master,Senior Developer,Remote,Medium,66503.0,33.5
4.1,Bachelor,Data Scientist,Bangalore,Medium,69726.0,46.2
2.5,Bachelor,Manager,Hyderabad,Medium,88791.0,31.6
0.3,Master,Manager,Mumbai,Medium,90298.0,16.1
7.7,Bachelor,Developer,Pune,Medium,56129.0,55.9
6.4,Master,Manager,Remote,Large,109963.0,71.3
4.3,Bachelor,Senior Developer,Mumbai,Medium,73531.0,39.0
1.6,Master,Developer,Bangalore,Medium,63127.0,50.5
0.5,Bachelor,Analyst,Remote,Large,56928.0,24.0
0.3,Bachelor,Manager,Pune,Medium,80838.0,33.1
2.1,Bachelor,Analyst,Delhi,Small,37141.0,44.0
5.5,PhD,Junior Developer,Pune,Medium,75488.0,46.4
2.5,Bachelor,Junior Developer,Hyderabad,Small,15150.0,34.5
4.8,Bachelor,Junior Developer,Remote,Small,37284.0,51.7
5.0,Bachelor,Analyst,Remote,Small,60353.0,63.9
5.4,Bachelor,Junior Developer,Delhi,Small,36325.0,49.2
0.4,Master,Data Scientist,Delhi,Medium,95531.0,26.0
1.7,Master,Junior Developer,Remote,Small,52646.0,33.2
4.7,High School,Developer,Hyderabad,Small,10937.0,69.3
8.9,PhD,Lead,Delhi,Small,100589.0,58.0
7.3,Master,Data Scientist,Bangalore,Small,71594.0,46.0
4.2,Master,Lead,Remote,Small,77454.0,31.1
7.8,Bachelor,Developer,Pune,Medium,62543.0,35.1
4.1,Master,Developer,Pune,Large,55340.0,45.9
0.7,High School,Senior Developer,Hyderabad,Large,79799.0,38.6
5.4,Bachelor,Data Scientist,Bangalore,Large,103088.0,42.2
7.4,Master,Lead,Delhi,Small,82008.0,52.1
10.8,Bachelor,Junior Developer,Remote,Small,63323.0,50.7
2.0,High School,Developer,Pune,Small,16635.0,37.3
1.2,Master,Junior Developer,Pune,Medium,44567.0,38.4
6.0,Master,Lead,Pune,Small,65604.0,42.6
4.5,High School,Analyst,Pune,Medium,68408.0,60.4
4.2,Master,Data Scientist,Mumbai,Small,92059.0,34.2
7.9,Bachelor,Manager,Hyderabad,Small,94075.0,56.5
6.0,Bachelor,Analyst,Delhi,Large,81408.0,56.5
4.8,Master,Analyst,Remote,Medium,77190.0,43.6
2.3,Bachelor,Manager,Remote,Large,95225.0,35.0
5.7,High School,Developer,Remote,Medium,48567.0,32.8
1.1,Bachelor,Senior Developer,Delhi,Large,77061.0,46.9
4.1,Bachelor,Junior Developer,Hyderabad,Medium,46331.0,40.6
3.2,Bachelor,Developer,Bangalore,Large,66027.0,45.0
0.7,Master,Senior Developer,Hyderabad,Small,66589.0,38.8
4.5,Master,Junior Developer,Pune,Medium,61884.0,37.2
2.1,Bachelor,Lead,Pune,Medium,64378.0,34.3
4.5,Master,Analyst,Hyderabad,Medium,64240.0,56.8
1.4,High School,Analyst,Hyderabad,Large,67463.0,23.0
6.1,High School,Manager,Delhi,Large,93744.0,69.6
9.8,Master,Senior Developer,Delhi,Medium,98278.0,52.0
1.1,High School,Junior Developer,Mumbai,Medium,29463.0,21.5
1.4,Bachelor,Developer,Remote,Medium,36015.0,35.5
0.9,Bachelor,Junior Developer,Mumbai,Large,51051.0,54.8
2.8,Bachelor,Developer,Remote,Medium,48819.0,19.3
4.4,Master,Analyst,Pune,Small,58479.0,41.8
5.5,Bachelor,Manager,Mumbai,Medium,107351.0,51.3
4.1,High School,Manager,Mumbai,Small,75636.0,42.6
5.3,Bachelor,Junior Developer,Bangalore,Medium,70392.0,49.7
3.2,Bachelor,Junior Developer,Hyderabad,Medium,52635.0,32.4
2.0,Bachelor,Developer,Delhi,Medium,33700.0,30.0
1.5,Bachelor,Developer,Mumbai,Medium,62448.0,33.0
2.9,Master,Senior Developer,Delhi,Small,57724.0,27.4
1.5,Master,Analyst,Remote,Small,57844.0,34.1
4.3,Bachelor,Senior Developer,Mumbai,Medium,68403.0,39.0
1.5,Bachelor,Senior Developer,Remote,Small,70142.0,29.8
2.2,Bachelor,Junior Developer,Mumbai,Medium,61917.0,39.8
6.9,Master,Data Scientist,Pune,Large,104865.0,32.5
7.4,PhD,Data Scientist,Bangalore,Large,123781.0,49.9
7.2,Bachelor,Data Scientist,Remote,Large,101357.0,74.8
3.2,Master,Data Scientist,Hyderabad,Large,111307.0,28.7
2.1,Bachelor,Senior Developer,Hyderabad,Medium,67433.0,49.2
4.8,High School,Junior Developer,Pune,Small,23401.0,44.9
1.5,High School,Data Scientist,Pune,Small,54260.0,28.5
5.6,Bachelor,Manager,Hyderabad,Large,104164.0,33.6
1.9,Bachelor,Lead,Remote,Medium,83676.0,37.1
2.8,High School,Manager,Hyderabad,Small,72023.0,52.9
5.7,Bachelor,Junior Developer,Bangalore,Medium,50213.0,43.2
0.5,Bachelor,Junior Developer,Mumbai,Medium,52187.0,30.7
2.0,Bachelor,Lead,Bangalore,Medium,75904.0,46.1
4.4,Bachelor,Developer,Hyderabad,Large,73923.0,46.6
5.1,High School,Developer,Mumbai,Medium,71416.0,29.6
4.5,Bachelor,Developer,Hyderabad,Large,64129.0,44.5
2.8,Bachelor,Senior Developer,Bangalore,Medium,77013.0,53.5
6.1,Bachelor,Developer,Bangalore,Medium,56237.0,47.9
1.4,High School,Analyst,Remote,Large,54902.0,6.8
1.4,Bachelor,Senior Developer,Remote,Large,73036.0,38.1
4.4,High School,Senior Developer,Bangalore,Small,52251.0,41.2
1.3,Bachelor,Developer,Mumbai,Small,63304.0,15.6
10.0,Master,Developer,Remote,Medium,72547.0,43.2
2.1,High School,Lead,Remote,Medium,68895.0,46.1
6.1,Bachelor,Data Scientist,Delhi,Medium,75759.0,41.0
1.1,High School,Lead,Delhi,Large,79656.0,24.2
8.7,Bachelor,Senior Developer,Remote,Small,76536.0,55.7
3.4,Bachelor,Lead,Hyderabad,Medium,75579.0,33.8
2.0,Bachelor,Senior Developer,Mumbai,Small,39918.0,37.0
2.6,Bachelor,Junior Developer,Pune,Large,56891.0,35.8
1.7,Master,Senior Developer,Remote,Large,83537.0,23.1
2.8,Bachelor,Senior Developer,Delhi,Medium,75393.0,33.3
1.1,Bachelor,Lead,Mumbai,Small,84287.0,37.7
2.1,Bachelor,Data Scientist,Mumbai,Medium,82160.0,36.7
6.0,Master,Junior Developer,Delhi,Medium,59150.0,47.2
3.9,Master,Manager,Mumbai,Medium,94465.0,61.1
1.4,Bachelor,Manager,Mumbai,Large,100385.0,41.5
2.9,Master,Data Scientist,Delhi,Large,108635.0,47.2
7.5,Bachelor,Manager,Bangalore,Medium,95635.0,50.8
2.3,Master,Junior Developer,Remote,Medium,60829.0,39.1
1.3,Master,Developer,Hyderabad,Small,54323.0,29.6
5.0,High School,Junior Developer,Pune,Medium,42346.0,52.8
0.3,Master,Lead,Hyderabad,Medium,76381.0,29.8
2.7,Bachelor,Analyst,Bangalore,Medium,59545.0,40.3
7.9,Bachelor,Senior Developer,Bangalore,Small,51362.0,55.3
2.8,Bachelor,Senior Developer,Mumbai,Small,63486.0,38.2
6.4,Master,Lead,Hyderabad,Small,86011.0,78.6
1.2,Bachelor,Lead,Bangalore,Medium,78908.0,26.9
2.7,High School,Analyst,Hyderabad,Medium,55435.0,31.3
2.5,Master,Analyst,Bangalore,Medium,76087.0,44.4
4.8,High School,Senior Developer,Pune,Medium,60717.0,38.4
3.5,High School,Analyst,Bangalore,Medium,55389.0,37.6
8.6,Bachelor,Analyst,Hyderabad,Large,71965.0,44.9
2.2,Bachelor,Analyst,Mumbai,Medium,58730.0,41.5
3.5,Bachelor,Data Scientist,Hyderabad,Large,95404.0,45.5
2.6,High School,Developer,Delhi,Medium,38313.0,34.6
3.3,PhD,Analyst,Hyderabad,Medium,89481.0,47.0
3.1,Master,Developer,Pune,Small,47931.0,20.7
1.5,Bachelor,Developer,Remote,Medium,49730.0,27.4
5.7,Bachelor,Lead,Pune,Large,94333.0,45.4
1.9,Bachelor,Analyst,Pune,Large,74770.0,24.0
1.8,Bachelor,Senior Developer,Bangalore,Large,85806.0,17.9
0.7,High School,Data Scientist,Pune,Small,63952.0,29.0
2.1,High School,Senior Developer,Hyderabad,Medium,40352.0,43.2
1.9,Master,Analyst,Remote,Medium,76353.0,48.5
0.4,Bachelor,Senior Developer,Mumbai,Medium,79018.0,25.7
2.8,Bachelor,Analyst,Pune,Small,46743.0,45.7
8.4,Master,Data Scientist,Hyderabad,Large,116693.0,61.6
0.9,Bachelor,Junior Developer,Bangalore,Large,49673.0,44.9
3.2,Bachelor,Data Scientist,Bangalore,Medium,70813.0,36.1
2.7,Bachelor,Junior Developer,Mumbai,Small,35490.0,20.1
5.2,High School,Manager,Mumbai,Small,72079.0,46.3
5.5,Master,Junior Developer,Hyderabad,Medium,61161.0,36.4
12.6,Bachelor,Developer,Mumbai,Medium,68529.0,60.6
4.0,Master,Developer,Mumbai,Large,73133.0,39.0
1.7,PhD,Data Scientist,Bangalore,Medium,103312.0,31.7
2.1,Master,Developer,Hyderabad,Medium,56038.0,37.7
2.3,Master,Developer,Remote,Medium,63948.0,43.9
1.9,Bachelor,Manager,Mumbai,Small,85253.0,32.0
9.7,Bachelor,Developer,Hyderabad,Large,96443.0,63.1
5.3,Bachelor,Lead,Pune,Medium,91605.0,46.0
4.7,Bachelor,Lead,Bangalore,Large,96345.0,53.5
1.3,Master,Lead,Remote,Medium,77638.0,32.0
5.5,Bachelor,Junior Developer,Bangalore,Medium,58350.0,45.7
7.1,Master,Data Scientist,Bangalore,Small,96813.0,47.6
2.8,Master,Data Scientist,Delhi,Medium,90493.0,36.8
2.1,PhD,Senior Developer,Hyderabad,Medium,93470.0,28.5
8.8,Master,Manager,Pune,Medium,98415.0,47.6
1.8,Bachelor,Lead,Mumbai,Medium,77645.0,43.2
1.7,High School,Lead,Pune,Small,59847.0,24.3
1.4,High School,Developer,Hyderabad,Large,48499.0,31.0
3.1,Bachelor,Lead,Bangalore,Large,89546.0,49.5
4.0,Bachelor,Developer,Delhi,Small,45898.0,38.5
6.4,Master,Developer,Hyderabad,Large,74115.0,57.5
4.9,Master,Senior Developer,Remote,Small,79191.0,38.8
4.8,Bachelor,Junior Developer,Remote,Medium,41456.0,33.9
7.8,High School,Developer,Hyderabad,Medium,56145.0,37.5
1.4,High School,Developer,Mumbai,Large,57109.0,47.3
0.8,High School,Data Scientist,Pune,Small,51011.0,21.0
5.1,Bachelor,Senior Developer,Pune,Medium,72785.0,52.8
3.0,Bachelor,Developer,Mumbai,Medium,49723.0,29.0
6.5,High School,Manager,Delhi,Medium,98128.0,62.7
3.2,Bachelor,Junior Developer,Bangalore,Medium,42290.0,61.7
2.0,High School,Manager,Bangalore,Small,63769.0,19.1
5.1,Bachelor,Lead,Remote,Medium,70406.0,34.5
3.5,Bachelor,Junior Developer,Delhi,Large,50138.0,48.2
3.2,Bachelor,Lead,Mumbai,Large,105130.0,44.7
14.1,Bachelor,Data Scientist,Hyderabad,Large,120542.0,80.1
7.4,PhD,Analyst,Pune,Medium,90922.0,46.5
5.6,Bachelor,Analyst,Hyderabad,Medium,61947.0,66.7
3.6,Bachelor,Analyst,Pune,Medium,69461.0,42.0
3.4,Master,Developer,Hyderabad,Small,48206.0,28.0
2.6,Bachelor,Senior Developer,Mumbai,Large,87549.0,35.3
3.9,Master,Manager,Mumbai,Small,86820.0,29.7
2.2,Bachelor,Lead,Delhi,Large,83244.0,52.5
1.1,Bachelor,Developer,Hyderabad,Small,46266.0,26.7
3.2,High School,Analyst,Hyderabad,Large,69311.0,44.5
4.1,Bachelor,Manager,Delhi,Small,86980.0,37.6
6.5,Bachelor,Manager,Delhi,Small,78603.0,43.3
1.7,High School,Data Scientist,Mumbai,Medium,70826.0,16.0
3.4,Bachelor,Data Scientist,Mumbai,Small,79055.0,46.2
4.9,Bachelor,Analyst,Remote,Medium,56006.0,57.7
4.8,High School,Lead,Hyderabad,Medium,83568.0,35.2
9.4,Bachelor,Analyst,Mumbai,Small,48584.0,42.7
2.7,Bachelor,Analyst,Mumbai,Large,68170.0,46.1
1.6,High School,Developer,Hyderabad,Medium,37123.0,18.3
3.6,Bachelor,Senior Developer,Delhi,Medium,48448.0,53.0
2.8,Master,Analyst,Hyderabad,Medium,60430.0,29.4
2.4,Bachelor,Lead,Bangalore,Medium,84802.0,26.2
